,Date,Year,Month,Day,Low,High,Open,Close,Change,Volume
1616,2011-10-27,2011,Oct,27,109.5,112.79,109.5,112.08,2.91,238.41
1615,2011-10-28,2011,Oct,28,109.65,112.23,112.13,109.91,-1.94,187.75
1614,2011-10-31,2011,Oct,31,108.2,110.33,110.13,109.56,-0.32,169.59
1613,2011-11-01,2011,Nov,01,106.1,109.68,109.09,109.54,-0.02,239.03
1612,2011-11-02,2011,Nov,02,108.56,111.47,108.87,109.34,-0.18,238.27
1611,2011-11-03,2011,Nov,03,107.83,111.24,109.65,110.83,1.36,224.72
1610,2011-11-04,2011,Nov,04,110.3,112.48,110.79,111.97,1.03,178.39
1609,2011-11-07,2011,Nov,07,111.26,115.23,112.41,114.56,2.31,186.13
1608,2011-11-08,2011,Nov,08,114.2,116.48,114.6,115.0,0.38,224.85
1607,2011-11-09,2011,Nov,09,111.78,115.75,115.42,112.31,-2.34,271.93
1606,2011-11-10,2011,Nov,10,111.3,114.13,112.33,113.71,1.25,223.77
1605,2011-11-11,2011,Nov,11,113.06,114.91,113.07,114.16,0.4,132.5
1604,2011-11-14,2011,Nov,14,111.32,114.83,114.63,111.89,-1.99,122.95
1603,2011-11-15,2011,Nov,15,111.62,113.14,112.03,112.39,0.45,20.24
1602,2011-11-16,2011,Nov,16,110.14,112.5,112.2,111.88,-0.45,271.0
1601,2011-11-17,2011,Nov,17,107.76,111.98,110.85,108.22,-3.27,255.72
1600,2011-11-18,2011,Nov,18,106.97,109.99,107.53,107.56,-0.61,207.45
1599,2011-11-21,2011,Nov,21,105.65,107.74,107.46,106.88,-0.63,183.5
1598,2011-11-22,2011,Nov,22,106.62,109.45,106.62,109.03,2.01,215.45
1597,2011-11-23,2011,Nov,23,106.82,108.85,108.61,107.02,-1.84,193.01
1596,2011-11-24,2011,Nov,24,107.04,108.09,107.2,107.78,0.71,66.69
1595,2011-11-25,2011,Nov,25,105.85,107.79,107.5,106.4,-1.28,128.59
1594,2011-11-28,2011,Nov,28,106.63,109.49,106.73,109.0,2.44,209.09
1593,2011-11-29,2011,Nov,29,108.39,111.0,108.52,110.82,1.67,223.51
1592,2011-11-30,2011,Nov,30,109.65,112.03,110.8,110.52,-0.27,231.07
1591,2011-12-01,2011,Dec,01,108.18,111.24,110.75,108.99,-1.38,182.39
1590,2011-12-02,2011,Dec,02,108.62,110.41,109.09,109.94,0.87,151.95
1589,2011-12-05,2011,Dec,05,109.2,111.62,110.36,109.81,-0.12,145.85
1588,2011-12-06,2011,Dec,06,109.04,110.96,109.19,110.81,0.91,135.06
1587,2011-12-07,2011,Dec,07,109.0,111.49,110.7,109.53,-1.16,167.44
1586,2011-12-08,2011,Dec,08,107.28,110.67,109.6,108.11,-1.3,172.1
1585,2011-12-09,2011,Dec,09,107.11,108.99,107.66,108.62,0.47,159.31
1584,2011-12-12,2011,Dec,12,107.0,108.75,108.75,107.26,-1.25,141.32
1583,2011-12-13,2011,Dec,13,107.07,111.1,107.23,109.5,2.09,156.39
1582,2011-12-14,2011,Dec,14,104.36,109.5,109.47,105.02,-4.09,98.85
1581,2011-12-15,2011,Dec,15,104.88,106.5,104.88,105.09,0.07,14.33
1580,2011-12-16,2011,Dec,16,102.46,104.56,103.51,103.35,-1.66,140.08
1579,2011-12-19,2011,Dec,19,102.37,104.57,103.63,103.64,0.28,147.88
1578,2011-12-20,2011,Dec,20,103.91,107.27,104.3,106.73,2.98,170.24
1577,2011-12-21,2011,Dec,21,106.16,108.17,107.15,107.71,0.92,145.09
1576,2011-12-22,2011,Dec,22,107.29,108.5,107.92,107.89,0.17,111.16
1575,2011-12-23,2011,Dec,23,107.4,108.55,107.77,107.96,0.06,64.61
1574,2011-12-27,2011,Dec,27,107.85,109.5,108.16,109.27,1.21,50.68
1573,2011-12-28,2011,Dec,28,106.77,109.5,108.93,107.56,-1.56,114.94
1572,2011-12-29,2011,Dec,29,106.5,108.1,107.41,108.01,0.42,108.32
1571,2011-12-30,2011,Dec,30,106.62,108.25,108.0,107.38,-0.58,87.14
1570,2012-01-03,2012,Jan,03,108.35,112.44,108.35,112.13,4.42,178.62
1569,2012-01-04,2012,Jan,04,111.27,113.97,112.1,113.7,1.4,221.27
1568,2012-01-05,2012,Jan,05,112.1,114.64,113.5,112.74,-0.84,205.41
1567,2012-01-06,2012,Jan,06,112.03,113.68,112.85,113.06,0.28,190.83
1566,2012-01-09,2012,Jan,09,111.8,113.88,113.42,112.45,-0.54,203.39
1565,2012-01-10,2012,Jan,10,112.43,114.01,112.5,113.28,0.74,186.77
1564,2012-01-11,2012,Jan,11,112.11,113.76,113.12,112.24,-0.92,191.8
1563,2012-01-12,2012,Jan,12,110.31,115.12,112.84,111.26,-0.87,148.85
1562,2012-01-13,2012,Jan,13,109.71,112.5,111.21,110.44,-0.74,108.35
1561,2012-01-16,2012,Jan,16,110.49,111.67,110.7,111.2,0.69,15.27
1560,2012-01-17,2012,Jan,17,110.56,112.76,111.42,111.53,0.3,189.96
1559,2012-01-18,2012,Jan,18,110.33,112.2,111.46,110.66,-0.78,213.9
1558,2012-01-19,2012,Jan,19,110.37,111.75,111.1,111.55,0.8,173.95
1557,2012-01-20,2012,Jan,20,109.42,112.06,111.53,109.86,-1.52,161.67
1556,2012-01-23,2012,Jan,23,109.23,111.36,110.04,110.58,0.66,143.54
1555,2012-01-24,2012,Jan,24,109.7,111.11,110.84,110.03,-0.5,178.43
1554,2012-01-25,2012,Jan,25,108.91,110.89,110.22,109.81,-0.2,234.59
1553,2012-01-26,2012,Jan,26,110.27,111.89,110.45,110.79,0.89,195.03
1552,2012-01-27,2012,Jan,27,110.49,111.99,111.0,111.46,0.6,218.69
1551,2012-01-30,2012,Jan,30,110.25,111.78,111.5,110.75,-0.64,163.79
1550,2012-01-31,2012,Jan,31,110.5,113.9,110.98,110.98,0.21,238.21
1549,2012-02-01,2012,Feb,01,111.02,112.82,111.3,111.56,0.52,210.93
1548,2012-02-02,2012,Feb,02,111.04,112.56,111.51,112.07,0.46,213.05
1547,2012-02-03,2012,Feb,03,111.93,114.71,112.5,114.58,2.24,235.99
1546,2012-02-06,2012,Feb,06,113.65,116.68,114.58,115.93,1.18,212.32
1545,2012-02-07,2012,Feb,07,115.6,117.5,116.64,116.23,0.26,245.84
1544,2012-02-08,2012,Feb,08,115.9,117.97,116.01,117.2,0.83,217.97
1543,2012-02-09,2012,Feb,09,117.28,118.79,117.7,118.59,1.19,189.77
1542,2012-02-10,2012,Feb,10,116.29,118.61,118.61,117.31,-1.08,169.31
1541,2012-02-13,2012,Feb,13,117.35,118.61,117.69,117.93,0.53,120.61
1540,2012-02-14,2012,Feb,14,117.0,118.28,117.64,118.16,0.2,24.28
1539,2012-02-15,2012,Feb,15,117.4,119.99,117.44,118.93,0.65,223.49
1538,2012-02-16,2012,Feb,16,118.32,120.38,118.9,120.11,0.99,205.13
1537,2012-02-17,2012,Feb,17,118.85,120.7,120.13,119.58,-0.44,183.83
1536,2012-02-20,2012,Feb,20,119.8,121.15,120.0,120.05,0.39,64.82
1535,2012-02-21,2012,Feb,21,119.21,121.88,120.07,121.66,1.34,156.16
1534,2012-02-22,2012,Feb,22,121.0,123.23,121.5,122.9,1.02,180.94
1533,2012-02-23,2012,Feb,23,122.1,124.5,122.73,123.62,0.59,214.76
1532,2012-02-24,2012,Feb,24,123.3,125.55,124.01,125.47,1.5,146.86
1531,2012-02-27,2012,Feb,27,123.0,125.51,125.25,124.17,-1.04,177.94
1530,2012-02-28,2012,Feb,28,121.5,123.95,123.39,121.55,-2.11,195.25
1529,2012-02-29,2012,Feb,29,120.5,123.2,121.61,122.66,0.91,243.68
1528,2012-03-01,2012,Mar,01,122.49,128.4,123.0,126.2,2.89,260.75
1527,2012-03-02,2012,Mar,02,123.12,126.16,126.16,123.65,-2.02,196.63
1526,2012-03-05,2012,Mar,05,122.66,124.66,123.37,123.8,0.12,166.57
1525,2012-03-06,2012,Mar,06,121.59,124.39,124.39,121.98,-1.47,233.27
1524,2012-03-07,2012,Mar,07,121.99,124.45,122.19,124.12,1.75,199.25
1523,2012-03-08,2012,Mar,08,123.8,126.34,124.05,125.44,1.06,191.53
1522,2012-03-09,2012,Mar,09,124.69,126.37,125.48,125.98,0.43,140.59
1521,2012-03-12,2012,Mar,12,124.2,125.98,125.84,125.34,-0.51,151.69
1520,2012-03-13,2012,Mar,13,125.0,126.79,125.5,126.22,0.7,133.72
1519,2012-03-14,2012,Mar,14,124.64,126.68,126.12,124.97,-0.99,106.67
1518,2012-03-15,2012,Mar,15,120.97,125.35,125.12,123.55,-1.14,20.33
1517,2012-03-16,2012,Mar,16,122.45,126.16,122.55,125.81,1.83,159.88
1516,2012-03-19,2012,Mar,19,124.82,126.05,125.6,125.71,-0.08,128.75
1515,2012-03-20,2012,Mar,20,123.2,125.44,125.27,124.12,-1.26,185.59
1514,2012-03-21,2012,Mar,21,123.76,124.8,124.21,124.2,0.06,152.41
1513,2012-03-22,2012,Mar,22,122.3,124.25,124.04,123.14,-0.85,189.19
1512,2012-03-23,2012,Mar,23,123.1,127.06,123.3,125.13,1.62,207.43
1511,2012-03-26,2012,Mar,26,124.58,125.89,125.04,125.65,0.42,128.77
1510,2012-03-27,2012,Mar,27,124.91,126.18,125.74,125.54,-0.09,211.6
1509,2012-03-28,2012,Mar,28,123.53,125.18,125.18,124.16,-1.1,212.67
1508,2012-03-29,2012,Mar,29,121.37,124.64,124.23,122.39,-1.43,224.42
1507,2012-03-30,2012,Mar,30,122.58,124.07,122.6,122.88,0.4,185.19
1506,2012-04-02,2012,Apr,02,121.7,125.63,122.94,125.43,2.08,229.53
1505,2012-04-03,2012,Apr,03,124.3,125.97,125.3,124.86,-0.45,197.65
1504,2012-04-04,2012,Apr,04,122.3,124.99,124.88,122.34,-2.02,250.19
1503,2012-04-05,2012,Apr,05,121.8,123.54,122.54,123.43,0.89,183.56
1502,2012-04-09,2012,Apr,09,121.02,122.86,122.85,122.67,-0.62,91.96
1501,2012-04-10,2012,Apr,10,119.49,122.83,122.53,119.88,-2.27,223.01
1500,2012-04-11,2012,Apr,11,119.05,120.8,119.87,120.18,0.25,178.71
1499,2012-04-12,2012,Apr,12,119.28,121.92,120.14,121.71,1.27,125.98
1498,2012-04-13,2012,Apr,13,120.77,122.0,121.88,121.83,0.1,15.61
1497,2012-04-16,2012,Apr,16,118.2,121.0,121.0,118.68,-2.59,232.83
1496,2012-04-17,2012,Apr,17,117.98,119.34,118.53,118.78,0.08,248.48
1495,2012-04-18,2012,Apr,18,116.7,118.85,118.45,117.97,-0.68,251.11
1494,2012-04-19,2012,Apr,19,117.68,119.15,118.15,118.0,0.03,204.71
1493,2012-04-20,2012,Apr,20,117.87,119.69,118.01,118.76,0.64,178.7
1492,2012-04-23,2012,Apr,23,117.21,118.91,118.7,118.71,-0.04,203.51
1491,2012-04-24,2012,Apr,24,117.85,118.94,118.75,118.16,-0.46,173.51
1490,2012-04-25,2012,Apr,25,117.45,119.25,118.38,119.12,0.81,242.12
1489,2012-04-26,2012,Apr,26,118.78,120.17,119.05,119.92,0.67,225.24
1488,2012-04-27,2012,Apr,27,119.06,119.95,119.6,119.83,-0.08,173.89
1487,2012-04-30,2012,Apr,30,118.73,119.79,119.7,119.47,-0.3,174.06
1486,2012-05-01,2012,May,01,118.8,120.02,119.28,119.66,0.16,160.25
1485,2012-05-02,2012,May,02,117.64,119.8,119.7,118.2,-1.22,216.22
1484,2012-05-03,2012,May,03,115.92,118.45,118.2,116.08,-1.79,231.99
1483,2012-05-04,2012,May,04,111.76,116.29,115.91,113.18,-2.5,323.77
1482,2012-05-07,2012,May,07,110.34,113.5,112.8,113.16,-0.02,159.88
1481,2012-05-08,2012,May,08,110.53,113.64,113.16,112.73,-0.38,252.43
1480,2012-05-09,2012,May,09,111.31,113.27,113.05,113.2,0.42,239.78
1479,2012-05-10,2012,May,10,112.12,113.64,112.72,112.73,-0.42,198.34
1478,2012-05-11,2012,May,11,111.4,112.8,112.05,112.26,-0.42,189.45
1477,2012-05-14,2012,May,14,110.04,112.07,112.07,111.57,-0.61,199.08
1476,2012-05-15,2012,May,15,110.93,112.67,111.17,112.24,0.6,146.27
1475,2012-05-16,2012,May,16,110.41,112.1,112.02,111.71,-0.47,22.42
1474,2012-05-17,2012,May,17,106.58,110.15,109.43,107.49,-3.78,293.24
1473,2012-05-18,2012,May,18,106.4,107.99,106.75,107.14,-0.33,206.5
1472,2012-05-21,2012,May,21,106.75,109.43,107.4,108.81,1.56,171.29
1471,2012-05-22,2012,May,22,107.79,109.36,109.25,108.41,-0.37,180.21
1470,2012-05-23,2012,May,23,105.39,108.16,108.11,105.56,-2.63,227.01
1469,2012-05-24,2012,May,24,105.03,107.25,106.1,106.55,0.94,191.1
1468,2012-05-25,2012,May,25,106.02,107.24,106.55,106.83,0.26,145.99
1467,2012-05-28,2012,May,28,106.8,108.04,106.83,107.11,0.26,55.58
1466,2012-05-29,2012,May,29,106.06,107.95,107.45,106.68,-0.4,223.91
1465,2012-05-30,2012,May,30,102.85,106.82,106.82,103.47,-3.01,225.43
1464,2012-05-31,2012,May,31,101.27,104.16,103.23,101.87,-1.55,258.76
1463,2012-06-01,2012,Jun,01,97.54,101.95,101.69,98.43,-3.38,324.33
1462,2012-06-04,2012,Jun,04,95.63,99.15,98.43,98.85,0.43,174.17
1461,2012-06-05,2012,Jun,05,97.68,99.63,99.16,98.84,-0.01,145.83
1460,2012-06-06,2012,Jun,06,98.71,101.39,98.9,100.64,1.82,238.42
1459,2012-06-07,2012,Jun,07,99.07,102.45,100.91,99.93,-0.71,284.01
1458,2012-06-08,2012,Jun,08,97.19,99.99,99.3,99.47,-0.46,252.95
1457,2012-06-11,2012,Jun,11,96.46,102.21,100.24,98.0,-1.48,233.78
1456,2012-06-12,2012,Jun,12,96.62,97.97,96.81,97.14,-0.88,245.7
1455,2012-06-13,2012,Jun,13,96.67,98.38,97.24,97.13,-0.01,138.29
1454,2012-06-14,2012,Jun,14,96.33,97.8,97.2,97.03,-0.1,35.17
1453,2012-06-15,2012,Jun,15,96.97,98.1,97.9,97.61,0.6,148.88
1452,2012-06-18,2012,Jun,18,95.38,99.5,98.04,96.05,-1.6,233.81
1451,2012-06-19,2012,Jun,19,94.44,96.8,95.91,95.76,-0.3,276.7
1450,2012-06-20,2012,Jun,20,92.38,96.04,95.71,92.69,-3.21,328.77
1449,2012-06-21,2012,Jun,21,88.9,92.76,92.55,89.23,-3.73,351.7
1448,2012-06-22,2012,Jun,22,88.49,91.7,89.38,90.98,1.96,238.67
1447,2012-06-25,2012,Jun,25,89.6,91.75,91.65,91.01,0.03,211.66
1446,2012-06-26,2012,Jun,26,90.7,93.25,91.3,93.02,2.21,236.48
1445,2012-06-27,2012,Jun,27,91.7,93.95,92.81,93.5,0.52,231.83
1444,2012-06-28,2012,Jun,28,90.88,93.85,93.32,91.36,-2.29,235.16
1443,2012-06-29,2012,Jun,29,91.73,98.29,92.06,97.8,7.05,275.79
1442,2012-07-02,2012,Jul,02,95.3,97.87,97.6,97.34,-0.47,245.47
1441,2012-07-03,2012,Jul,03,97.12,101.58,97.24,100.68,3.43,289.69
1440,2012-07-04,2012,Jul,04,99.26,100.95,100.75,99.77,-0.9,79.56
1439,2012-07-05,2012,Jul,05,99.3,102.34,99.75,100.7,0.93,314.93
1438,2012-07-06,2012,Jul,06,97.73,100.4,100.4,98.19,-2.49,223.92
1437,2012-07-09,2012,Jul,09,97.92,101.06,98.15,100.32,2.17,225.17
1436,2012-07-10,2012,Jul,10,97.73,99.65,99.5,97.97,-2.34,201.85
1435,2012-07-11,2012,Jul,11,97.83,100.83,97.97,100.23,2.31,171.82
1434,2012-07-12,2012,Jul,12,98.51,101.36,100.64,101.07,0.84,175.04
1433,2012-07-13,2012,Jul,13,100.51,103.44,100.53,102.4,1.32,110.86
1432,2012-07-16,2012,Jul,16,102.07,103.69,102.76,103.55,1.12,18.63
1431,2012-07-17,2012,Jul,17,102.77,104.75,103.32,104.0,0.43,186.28
1430,2012-07-18,2012,Jul,18,103.22,105.6,103.58,105.16,1.12,198.74
1429,2012-07-19,2012,Jul,19,105.28,108.18,105.32,107.8,2.51,199.49
1428,2012-07-20,2012,Jul,20,105.6,107.7,107.5,106.83,-0.9,168.46
1427,2012-07-23,2012,Jul,23,102.42,106.94,106.9,103.26,-3.34,215.64
1426,2012-07-24,2012,Jul,24,102.53,104.48,103.09,103.42,0.15,221.46
1425,2012-07-25,2012,Jul,25,102.1,104.71,103.16,104.38,0.93,217.39
1424,2012-07-26,2012,Jul,26,103.47,106.18,104.15,105.26,0.84,218.01
1423,2012-07-27,2012,Jul,27,105.02,106.73,105.19,106.47,1.15,185.6
1422,2012-07-30,2012,Jul,30,105.58,106.99,106.37,106.2,-0.25,128.63
1421,2012-07-31,2012,Jul,31,104.1,106.52,106.12,104.92,-1.21,210.36
1420,2012-08-01,2012,Aug,01,104.06,106.92,104.4,105.96,0.99,206.85
1419,2012-08-02,2012,Aug,02,104.97,107.3,105.8,105.9,-0.06,259.59
1418,2012-08-03,2012,Aug,03,105.8,109.13,105.93,108.94,2.87,215.45
1417,2012-08-06,2012,Aug,06,107.9,109.77,108.6,109.55,0.56,149.98
1416,2012-08-07,2012,Aug,07,109.13,112.56,109.43,112.0,2.24,177.35
1415,2012-08-08,2012,Aug,08,110.85,113.27,111.58,112.14,0.12,188.64
1414,2012-08-09,2012,Aug,09,111.6,113.53,111.99,113.22,0.96,141.86
1413,2012-08-10,2012,Aug,10,111.31,113.54,113.28,112.95,-0.24,139.05
1412,2012-08-13,2012,Aug,13,113.09,115.11,113.4,113.6,0.58,146.51
1411,2012-08-14,2012,Aug,14,113.22,114.3,113.47,114.03,0.38,103.78
1410,2012-08-15,2012,Aug,15,113.49,116.72,113.94,116.25,1.95,83.42
1409,2012-08-16,2012,Aug,16,115.5,117.03,116.55,116.9,0.56,14.43
1408,2012-08-17,2012,Aug,17,112.7,114.77,114.48,113.71,-2.73,178.79
1407,2012-08-20,2012,Aug,20,112.87,114.7,113.83,113.7,-0.01,162.57
1406,2012-08-21,2012,Aug,21,113.65,115.58,113.65,114.64,0.83,172.4
1405,2012-08-22,2012,Aug,22,113.53,115.27,114.71,114.91,0.24,203.76
1404,2012-08-23,2012,Aug,23,114.33,116.38,114.84,115.01,0.09,196.03
1403,2012-08-24,2012,Aug,24,113.0,115.28,114.59,113.59,-1.23,215.53
1402,2012-08-27,2012,Aug,27,111.56,115.5,113.8,112.26,-1.17,171.39
1401,2012-08-28,2012,Aug,28,111.71,113.1,112.68,112.58,0.29,191.61
1400,2012-08-29,2012,Aug,29,111.5,113.3,112.34,112.54,-0.04,181.93
1399,2012-08-30,2012,Aug,30,112.25,113.44,112.5,112.65,0.1,157.32
1398,2012-08-31,2012,Aug,31,112.36,114.93,112.48,114.57,1.7,209.5
1397,2012-09-03,2012,Sep,03,114.03,115.98,114.7,115.78,1.06,76.84
1396,2012-09-04,2012,Sep,04,113.93,116.65,115.51,114.18,-1.38,216.75
1395,2012-09-05,2012,Sep,05,112.73,114.38,114.1,113.09,-0.95,229.6
1394,2012-09-06,2012,Sep,06,112.55,115.15,113.67,113.49,0.35,234.05
1393,2012-09-07,2012,Sep,07,112.34,114.65,112.8,114.25,0.67,227.68
1392,2012-09-10,2012,Sep,10,113.92,115.05,114.55,114.81,0.49,149.7
1391,2012-09-11,2012,Sep,11,114.37,115.46,114.65,115.4,0.51,151.87
1390,2012-09-12,2012,Sep,12,115.0,116.67,115.0,115.96,0.49,135.26
1389,2012-09-13,2012,Sep,13,115.45,117.48,115.6,116.9,0.81,25.03
1388,2012-09-14,2012,Sep,14,115.58,117.95,115.66,116.66,-0.21,181.37
1387,2012-09-17,2012,Sep,17,111.5,117.02,116.67,113.79,-2.46,212.97
1386,2012-09-18,2012,Sep,18,111.61,114.42,113.45,112.03,-1.55,212.11
1385,2012-09-19,2012,Sep,19,107.4,112.98,111.71,108.19,-3.43,298.8
1384,2012-09-20,2012,Sep,20,107.1,110.65,108.18,110.03,1.7,250.45
1383,2012-09-21,2012,Sep,21,110.08,111.7,110.5,111.42,1.26,161.97
1382,2012-09-24,2012,Sep,24,108.78,111.56,111.5,109.81,-1.44,187.25
1381,2012-09-25,2012,Sep,25,109.44,111.47,109.93,110.45,0.58,195.94
1380,2012-09-26,2012,Sep,26,108.45,110.23,109.88,110.04,-0.37,198.47
1379,2012-09-27,2012,Sep,27,109.68,112.5,110.17,112.01,1.79,226.56
1378,2012-09-28,2012,Sep,28,111.52,113.4,112.53,112.39,0.34,184.8
1377,2012-10-01,2012,Oct,01,111.47,113.27,112.34,112.19,-0.18,161.82
1376,2012-10-02,2012,Oct,02,111.27,112.45,112.28,111.57,-0.55,152.72
1375,2012-10-03,2012,Oct,03,107.67,111.36,111.36,108.17,-3.05,240.5
1374,2012-10-04,2012,Oct,04,108.02,112.69,108.2,112.58,4.08,240.03
1373,2012-10-05,2012,Oct,05,110.54,113.05,112.45,112.02,-0.5,237.74
1372,2012-10-08,2012,Oct,08,110.54,112.35,111.99,111.82,-0.18,168.66
1371,2012-10-09,2012,Oct,09,111.97,114.72,112.22,114.5,2.4,213.79
1370,2012-10-10,2012,Oct,10,113.77,115.59,114.23,114.33,-0.15,180.31
1369,2012-10-11,2012,Oct,11,114.42,116.02,114.56,115.71,1.21,144.68
1368,2012-10-12,2012,Oct,12,113.94,115.96,115.96,114.62,-0.94,119.85
1367,2012-10-15,2012,Oct,15,113.58,115.91,114.64,115.8,1.03,108.78
1366,2012-10-16,2012,Oct,16,114.5,116.2,115.72,115.07,-0.63,20.62
1365,2012-10-17,2012,Oct,17,112.8,114.31,113.93,113.22,-1.61,197.96
1364,2012-10-18,2012,Oct,18,111.57,113.63,113.13,112.42,-0.71,212.56
1363,2012-10-19,2012,Oct,19,109.9,113.27,112.26,110.14,-2.03,231.13
1362,2012-10-22,2012,Oct,22,109.12,110.97,109.95,109.44,-0.64,218.73
1361,2012-10-23,2012,Oct,23,107.31,109.8,109.52,108.25,-1.09,254.99
1360,2012-10-24,2012,Oct,24,106.8,109.34,108.31,107.85,-0.37,233.37
1359,2012-10-25,2012,Oct,25,107.46,109.28,107.59,108.49,0.59,216.6
1358,2012-10-26,2012,Oct,26,107.4,109.7,108.49,109.55,0.98,210.56
1357,2012-10-29,2012,Oct,29,108.51,110.26,109.65,109.44,-0.1,170.6
1356,2012-10-30,2012,Oct,30,108.65,110.1,109.36,109.08,-0.33,147.69
1355,2012-10-31,2012,Oct,31,108.3,109.8,109.14,108.7,-0.35,174.27
1354,2012-11-01,2012,Nov,01,107.75,109.03,108.49,108.17,-0.49,205.33
1353,2012-11-02,2012,Nov,02,105.5,108.8,108.07,105.68,-2.3,222.83
1352,2012-11-05,2012,Nov,05,104.76,108.18,105.55,107.73,1.94,217.32
1351,2012-11-06,2012,Nov,06,107.13,111.31,107.93,111.07,3.1,259.93
1350,2012-11-07,2012,Nov,07,106.53,111.64,110.83,106.82,-3.83,265.33
1349,2012-11-08,2012,Nov,08,106.12,108.17,106.92,107.25,0.4,200.13
1348,2012-11-09,2012,Nov,09,106.25,109.78,107.15,109.4,2.0,201.02
1347,2012-11-12,2012,Nov,12,108.56,110.39,109.59,109.07,-0.3,180.99
1346,2012-11-13,2012,Nov,13,107.38,108.98,108.7,108.26,-0.74,140.01
1345,2012-11-14,2012,Nov,14,107.8,110.35,108.12,109.61,1.25,113.91
1344,2012-11-15,2012,Nov,15,109.66,111.12,109.68,110.98,1.25,21.03
1343,2012-11-16,2012,Nov,16,107.66,109.25,107.69,108.95,-1.83,200.9
1342,2012-11-19,2012,Nov,19,109.19,112.2,109.2,111.7,2.52,232.66
1341,2012-11-20,2012,Nov,20,109.01,111.85,111.8,109.83,-1.67,236.77
1340,2012-11-21,2012,Nov,21,109.55,111.46,110.49,110.86,0.94,192.52
1339,2012-11-22,2012,Nov,22,110.11,111.17,110.97,110.55,-0.28,55.28
1338,2012-11-23,2012,Nov,23,110.1,111.54,110.47,111.38,0.75,103.82
1337,2012-11-26,2012,Nov,26,110.27,111.48,111.16,110.92,-0.41,134.49
1336,2012-11-27,2012,Nov,27,109.31,111.36,111.0,109.87,-0.95,178.24
1335,2012-11-28,2012,Nov,28,108.44,110.17,109.95,109.51,-0.33,192.92
1334,2012-11-29,2012,Nov,29,109.45,111.3,109.7,110.76,1.14,254.91
1333,2012-11-30,2012,Nov,30,110.25,111.34,110.35,111.23,0.42,162.85
1332,2012-12-03,2012,Dec,03,110.6,112.33,110.96,110.92,-0.28,195.73
1331,2012-12-04,2012,Dec,04,109.15,110.92,110.92,109.84,-0.97,213.91
1330,2012-12-05,2012,Dec,05,108.64,110.57,109.87,108.81,-0.94,184.65
1329,2012-12-06,2012,Dec,06,106.63,109.16,108.63,107.03,-1.64,215.28
1328,2012-12-07,2012,Dec,07,106.66,107.89,107.05,107.02,-0.01,181.18
1327,2012-12-10,2012,Dec,10,107.01,108.54,107.3,107.33,0.29,168.7
1326,2012-12-11,2012,Dec,11,107.09,108.37,107.45,108.01,0.63,160.06
1325,2012-12-12,2012,Dec,12,108.14,110.5,108.14,109.5,1.38,169.43
1324,2012-12-13,2012,Dec,13,107.8,109.52,109.36,107.91,-1.45,77.62
1323,2012-12-14,2012,Dec,14,108.2,109.58,108.2,109.15,1.15,16.5
1322,2012-12-17,2012,Dec,17,107.58,108.5,108.3,107.64,-1.38,129.07
1321,2012-12-18,2012,Dec,18,107.93,108.98,107.98,108.84,1.11,137.27
1320,2012-12-19,2012,Dec,19,108.74,110.48,108.9,110.36,1.4,162.39
1319,2012-12-20,2012,Dec,20,109.7,110.66,110.1,110.2,-0.14,136.54
1318,2012-12-21,2012,Dec,21,108.66,110.28,110.2,108.97,-1.12,132.66
1317,2012-12-24,2012,Dec,24,108.13,109.22,109.02,108.8,-0.16,49.45
1316,2012-12-26,2012,Dec,26,109.0,111.52,109.15,111.07,2.09,75.29
1315,2012-12-27,2012,Dec,27,110.1,111.33,110.78,110.8,-0.24,104.8
1314,2012-12-28,2012,Dec,28,109.83,111.38,111.24,110.62,-0.16,117.89
1313,2012-12-31,2012,Dec,31,109.38,111.34,110.35,111.11,0.44,98.68
1312,2013-01-02,2013,Jan,02,111.27,112.9,111.5,112.47,1.22,183.14
1311,2013-01-03,2013,Jan,03,111.63,112.42,112.2,112.14,-0.29,190.29
1310,2013-01-04,2013,Jan,04,110.38,111.78,111.72,111.31,-0.74,191.33
1309,2013-01-07,2013,Jan,07,110.54,111.69,111.42,111.4,0.08,203.5
1308,2013-01-08,2013,Jan,08,111.12,112.47,111.42,111.94,0.48,194.0
1307,2013-01-09,2013,Jan,09,111.11,112.23,111.9,111.76,-0.16,171.95
1306,2013-01-10,2013,Jan,10,111.6,113.29,111.68,111.89,0.12,196.97
1305,2013-01-11,2013,Jan,11,109.6,111.95,111.95,110.64,-1.12,168.07
1304,2013-01-14,2013,Jan,14,110.31,112.15,110.62,111.88,1.12,110.23
1303,2013-01-15,2013,Jan,15,110.19,112.46,111.93,110.3,-1.41,101.26
1302,2013-01-16,2013,Jan,16,110.24,110.84,110.52,110.61,0.28,19.71
1301,2013-01-17,2013,Jan,17,109.45,111.38,109.74,111.1,0.44,206.29
1300,2013-01-18,2013,Jan,18,110.47,111.97,111.1,111.89,0.71,182.51
1299,2013-01-21,2013,Jan,21,111.41,111.99,111.67,111.71,-0.16,74.58
1298,2013-01-22,2013,Jan,22,111.35,112.65,111.71,112.42,0.64,207.85
1297,2013-01-23,2013,Jan,23,112.06,113.15,112.42,112.8,0.34,239.71
1296,2013-01-24,2013,Jan,24,112.4,113.65,112.76,113.28,0.43,211.58
1295,2013-01-25,2013,Jan,25,112.83,113.84,113.28,113.28,0.0,204.35
