Date,Price,Open,High,Low,Vol.,Change %
Aug 10, 2009,73.5,73.23,74.26,73.04,77.50,-0.12%
Aug 07, 2009,73.59,74.69,75.55,73.13,103.29,-1.66%
Aug 06, 2009,74.83,75.18,76,74,126.86,-0.90%
Aug 05, 2009,75.51,74.65,75.62,73.2,117.95,1.66%
Aug 04, 2009,74.28,73.31,74.89,72.24,93.96,0.99%
Aug 03, 2009,73.55,71.98,73.95,71.5,112.16,2.58%
Jul 31, 2009,71.7,69.79,72.12,68.06,146.25,2.27%
Jul 30, 2009,70.11,66.37,70.37,66.36,131.17,5.38%
Jul 29, 2009,66.53,69.42,69.89,66.14,152.82,-4.79%
Jul 28, 2009,69.88,70.57,71.36,69.07,118.35,-1.31%
Jul 27, 2009,70.81,70.06,71.28,69.96,108.50,0.70%
Jul 24, 2009,70.32,68.78,70.46,68.69,88.10,1.55%
Jul 23, 2009,69.25,66.87,69.78,66.7,139.82,3.04%
Jul 22, 2009,67.21,66.37,67.48,65.5,117.20,0.51%
Jul 21, 2009,66.87,66.63,67.92,65.69,108.42,0.65%
Jul 20, 2009,66.44,65.03,66.76,65.03,105.90,1.62%
Jul 17, 2009,65.38,63.8,65.93,62.81,121.08,4.19%
Jul 16, 2009,62.75,63.23,63.3,61.99,8.45,-0.54%
Jul 15, 2009,63.09,61.35,63.83,61.33,51.88,3.66%
Jul 14, 2009,60.86,61.09,62.26,60.48,73.72,0.28%
Jul 13, 2009,60.69,60.66,61.59,59.49,90.25,0.28%
Jul 10, 2009,60.52,61.43,61.44,59.53,83.35,-0.95%
Jul 09, 2009,61.1,60.9,62.17,59.76,111.45,1.11%
Jul 08, 2009,60.43,62.5,63.13,60.3,155.15,-4.43%
Jul 07, 2009,63.23,64.36,64.89,62.59,135.05,-1.28%
Jul 06, 2009,64.05,65.2,65.46,63.26,109.85,-2.38%
Jul 03, 2009,65.61,66.25,67.13,65.25,47.66,-1.56%
Jul 02, 2009,66.65,68.9,69.19,66.21,137.41,-3.11%
Jul 01, 2009,68.79,69.9,71.32,68.08,146.08,-0.74%
Jun 30, 2009,69.3,71.3,73.5,68.4,166.26,-2.38%
Jun 29, 2009,70.99,68.95,71.42,68.1,102.02,3.00%
Jun 26, 2009,68.92,70,70.81,68.5,105.71,-1.23%
Jun 25, 2009,69.78,68.11,70.51,68.05,128.02,2.12%
Jun 24, 2009,68.33,68.41,69.31,67.58,121.48,-0.68%
Jun 23, 2009,68.8,66.89,69.25,65.9,137.45,2.72%
Jun 22, 2009,66.98,69.47,69.62,66.12,139.24,-3.19%
Jun 19, 2009,69.19,71.37,71.96,68.63,102.73,-2.63%
Jun 18, 2009,71.06,70.99,71.49,69.8,104.85,0.30%
Jun 17, 2009,70.85,70,71.12,69.02,111.36,0.87%
Jun 16, 2009,70.24,69.89,72.4,69.55,108.24,1.15%
Jun 15, 2009,69.44,70.93,70.93,68.56,22.93,-2.09%
Jun 12, 2009,70.92,71.64,71.64,69.99,74.56,-1.21%
Jun 11, 2009,71.79,70.87,72.27,70.63,93.93,1.40%
Jun 10, 2009,70.8,70,71.2,69.92,95.63,1.69%
Jun 09, 2009,69.62,68.66,70.06,68.24,100.86,2.56%
Jun 08, 2009,67.88,67.79,68.79,66.88,101.28,-0.67%
Jun 05, 2009,68.34,68.66,69.91,67.35,109.83,-0.54%
Jun 04, 2009,68.71,65.94,69.5,65.84,119.55,4.30%
Jun 03, 2009,65.88,67.75,68.65,64.91,132.92,-3.36%
Jun 02, 2009,68.17,67.44,68.55,67.05,113.24,0.29%
Jun 01, 2009,67.97,65.77,68.03,65.49,100.75,3.74%
May 29, 2009,65.52,64.02,65.8,63.96,105.96,1.75%
May 28, 2009,64.39,61.86,64.68,61.78,110.87,3.02%
May 27, 2009,62.5,61.43,62.75,60.99,102.96,2.06%
May 26, 2009,61.24,60.03,61.35,58.41,109.11,1.71%
May 25, 2009,60.21,61,61.16,59.85,12.30,-0.94%
May 22, 2009,60.78,60.12,60.94,59.61,75.69,1.42%
May 21, 2009,59.93,60.37,60.68,58.83,97.16,-1.09%
May 20, 2009,60.59,58.9,60.8,58.76,111.01,2.83%
May 19, 2009,58.92,58.5,59.65,57.69,121.96,0.77%
May 18, 2009,58.47,56.17,58.86,55.91,110.78,4.45%
May 15, 2009,55.98,58.45,58.91,55.85,113.75,-1.25%
May 14, 2009,56.69,57.21,57.28,56,19.36,-1.13%
May 13, 2009,57.34,58.36,59.05,56.88,73.00,-1.04%
May 12, 2009,57.94,57.3,58.91,56.87,107.74,0.80%
May 11, 2009,57.48,57.8,58.09,56.31,100.99,-1.14%
May 08, 2009,58.14,56.64,58.5,56.64,88.85,2.96%
May 07, 2009,56.47,56.3,58.22,55.43,124.38,0.57%
May 06, 2009,56.15,54.38,56.3,53.86,117.95,3.75%
May 05, 2009,54.12,54.62,54.91,53.64,96.87,-0.84%
May 04, 2009,54.58,52.6,54.78,52.36,56.19,3.27%
May 01, 2009,52.85,50.7,53.05,49.96,95.99,4.04%
Apr 30, 2009,50.8,51.17,51.39,50,118.44,0.04%
Apr 29, 2009,50.78,49.57,51.28,49.25,113.51,1.58%
Apr 28, 2009,49.99,50.08,50.42,48.88,85.77,-0.66%
Apr 27, 2009,50.32,51.04,51.19,48.4,129.74,-2.61%
Apr 24, 2009,51.67,50.13,52.09,49.5,108.07,3.11%
Apr 23, 2009,50.11,49.32,50.51,49.25,92.64,0.60%
Apr 22, 2009,49.81,49.82,50.32,48.85,111.41,-0.02%
Apr 21, 2009,49.82,49.86,50.63,48.31,111.49,-0.08%
Apr 20, 2009,49.86,53.06,53.06,49.6,124.20,-6.54%
Apr 17, 2009,53.35,53.05,53.97,52.63,82.58,0.55%
Apr 16, 2009,53.06,53.25,53.91,52.53,100.24,2.45%
Apr 15, 2009,51.79,51.86,52.87,51.35,14.72,-0.33%
Apr 14, 2009,51.96,52.25,53.56,51.21,64.86,-0.35%
Apr 13, 2009,52.14,53.98,54.12,50.9,29.33,-3.55%
Apr 09, 2009,54.06,52.05,54.27,51.85,79.25,4.79%
Apr 08, 2009,51.59,50.56,53.59,49.8,126.63,0.72%
Apr 07, 2009,51.22,52.44,53.18,50.65,98.28,-1.95%
Apr 06, 2009,52.24,53.5,54.31,51.15,108.00,-2.30%
Apr 03, 2009,53.47,52.34,54.26,51.48,95.95,1.36%
Apr 02, 2009,52.75,48.59,53.06,48.59,129.67,8.90%
Apr 01, 2009,48.44,48.37,48.7,47.26,118.27,-1.60%
Mar 31, 2009,49.23,48.5,49.81,47.47,112.92,2.58%
Mar 30, 2009,47.99,51.5,51.6,47.66,127.39,-7.68%
Mar 27, 2009,51.98,53.31,53.44,51.17,85.10,-2.77%
Mar 26, 2009,53.46,52.39,53.8,52.3,87.88,3.30%
Mar 25, 2009,51.75,53.04,53.48,51.17,110.51,-3.27%
Mar 24, 2009,53.5,53.23,53.61,52.42,87.13,0.06%
Mar 23, 2009,53.47,51.3,53.86,51.1,103.66,4.39%
Mar 20, 2009,51.22,50.38,51.7,49.74,84.98,1.09%
Mar 19, 2009,50.67,48.21,51.64,48.16,113.96,6.32%
Mar 18, 2009,47.66,47.4,48.94,46.05,114.23,-1.20%
Mar 17, 2009,48.24,45.9,48.65,45.22,108.60,9.69%
Mar 16, 2009,43.98,44.25,44.57,42.59,13.50,-2.11%
Mar 13, 2009,44.93,44.8,46.36,44.13,91.94,-0.35%
Mar 12, 2009,45.09,41.83,45.48,41.48,74.01,8.91%
Mar 11, 2009,41.4,43.81,44.44,41.3,89.25,-5.82%
Mar 10, 2009,43.96,44.4,45.77,43.61,93.91,-0.39%
Mar 09, 2009,44.13,45.42,45.74,43.07,130.05,-1.61%
Mar 06, 2009,44.85,44.28,45.24,43.06,100.86,2.77%
Mar 05, 2009,43.64,46.28,46.42,42.85,114.03,-5.38%
Mar 04, 2009,46.12,43.3,46.54,43.1,113.65,5.54%
Mar 03, 2009,43.7,42.16,44.1,41.6,101.14,3.53%
Mar 02, 2009,42.21,45.56,45.65,41.9,116.67,-8.93%
Feb 27, 2009,46.35,46.29,46.48,44.52,108.40,-0.34%
Feb 26, 2009,46.51,44.4,46.63,44.15,112.67,5.01%
Feb 25, 2009,44.29,42.35,44.5,41.85,126.55,4.21%
Feb 24, 2009,42.5,40.63,42.6,40.43,115.31,3.68%
Feb 23, 2009,40.99,41.66,43.45,40.3,110.19,-2.15%
Feb 20, 2009,41.89,41.41,42.1,39.78,104.74,-0.24%
Feb 19, 2009,41.99,39.91,42.19,39.64,110.21,6.17%
Feb 18, 2009,39.55,40.41,41.77,39.35,104.20,-3.61%
Feb 17, 2009,41.03,43.66,44,40.23,96.93,-5.20%
Feb 16, 2009,43.28,44.3,45.5,43.15,43.74,-3.41%
Feb 13, 2009,44.81,45.97,46.5,44.32,106.41,0.36%
Feb 12, 2009,44.65,44.65,45.14,43.92,12.52,0.84%
Feb 11, 2009,44.28,45.11,45.68,43.93,86.27,-0.74%
Feb 10, 2009,44.61,46.02,48.22,44.38,114.12,-3.06%
Feb 09, 2009,46.02,46.06,48.42,45.53,101.03,-0.41%
Feb 06, 2009,46.21,47,47.48,44.21,106.13,-0.54%
Feb 05, 2009,46.46,44.22,46.6,44.05,93.62,5.23%
Feb 04, 2009,44.15,44.23,45.1,43.7,104.16,0.16%
Feb 03, 2009,44.08,44.51,44.92,43.84,82.59,0.59%
Feb 02, 2009,43.82,46.06,46.56,43.77,89.02,-4.49%
Jan 30, 2009,45.88,45.5,47.75,45.1,106.66,1.06%
Jan 29, 2009,45.4,44.51,46.06,44,119.21,1.11%
Jan 28, 2009,44.9,44.2,46.19,43.76,117.88,2.68%
Jan 27, 2009,43.73,46.94,48.4,43.55,133.76,-6.88%
Jan 26, 2009,46.96,47.46,49.65,46.67,107.58,-2.92%
Jan 23, 2009,48.37,44.66,48.61,43.9,105.14,6.57%
Jan 22, 2009,45.39,45.12,46.64,43.4,143.53,0.82%
Jan 21, 2009,45.02,43.89,45.76,42.85,97.81,3.21%
Jan 20, 2009,43.62,44.6,45.64,42.96,148.69,-1.98%
Jan 19, 2009,44.5,46.3,46.5,43.8,69.63,-4.44%
Jan 16, 2009,46.57,48,49.12,45.94,139.68,4.21%
Jan 15, 2009,44.69,44.97,47.2,43.8,12.98,-0.87%
Jan 14, 2009,45.08,45.08,46,43.74,53.71,0.56%
Jan 13, 2009,44.83,43.1,45.59,41.84,72.20,4.47%
Jan 12, 2009,42.91,44.57,44.7,42.12,74.73,-3.40%
Jan 09, 2009,44.42,45.23,45.67,42.79,90.98,-0.56%
Jan 08, 2009,44.67,46.02,47.36,43.75,118.25,-2.59%
Jan 07, 2009,45.86,50.53,51.4,45.67,130.44,-9.24%
Jan 06, 2009,50.53,48.8,52.21,48.6,119.83,1.83%
Jan 05, 2009,49.62,48.2,50.05,46.31,109.47,5.78%
Jan 02, 2009,46.91,43.85,47.33,41.6,85.07,2.90%
Dec 31, 2008,45.59,40.11,46.31,38.1,72.06,13.55%
Dec 30, 2008,40.15,40.8,40.88,38.58,74.02,-0.99%
Dec 29, 2008,40.55,39.78,43.18,38.15,64.31,5.68%
Dec 26, 2008,38.37,36.58,38.74,36.58,12.38,4.81%
Dec 24, 2008,36.61,40.6,40.6,36.2,55.65,-9.29%
Dec 23, 2008,40.36,41.05,42.02,39.2,79.57,-2.63%
Dec 22, 2008,41.45,44.65,44.77,41.03,75.36,-5.80%
Dec 19, 2008,44,43.42,45.15,43.03,92.71,1.48%
Dec 18, 2008,43.36,45.35,46.68,43.2,107.26,-4.77%
Dec 17, 2008,45.53,47.79,48.91,45.3,131.50,2.18%
Dec 16, 2008,44.56,44.76,46.48,43.9,10.26,-0.09%
Dec 15, 2008,44.6,46,49.96,44.25,81.01,-3.90%
Dec 12, 2008,46.41,46.63,47.2,43.3,85.98,-2.07%
Dec 11, 2008,47.39,42.6,48.36,42,98.17,11.77%
Dec 10, 2008,42.4,42.44,45.27,40.92,115.13,2.09%
Dec 09, 2008,41.53,43.87,44.17,41.25,82.40,-4.35%
Dec 08, 2008,43.42,40.48,44.63,40.48,94.49,9.26%
Dec 05, 2008,39.74,42.35,43.19,39.35,99.20,-6.01%
Dec 04, 2008,42.28,45.1,45.68,41.8,98.34,-6.95%
Dec 03, 2008,45.44,45.9,46.59,44.87,98.71,0.00%
Dec 02, 2008,45.44,47.7,48.97,45.3,121.08,-5.27%
Dec 01, 2008,47.97,53,53,47.5,118.00,-10.32%
Nov 28, 2008,53.49,53.42,54.9,50.8,74.93,0.68%
Nov 27, 2008,53.13,53.75,53.91,51.98,45.54,-1.47%
Nov 26, 2008,53.92,50.69,54.45,49.81,130.19,7.09%
Nov 25, 2008,50.35,53.7,53.86,50.1,137.80,-6.64%
Nov 24, 2008,53.93,50,54.5,48,109.65,9.64%
Nov 21, 2008,49.19,47.8,50.14,47.4,101.49,2.31%
Nov 20, 2008,48.08,51,51.3,47.46,129.50,-7.04%
Nov 19, 2008,51.72,51.88,52.95,50.61,114.70,-0.23%
Nov 18, 2008,51.84,52.42,53.06,51.25,109.99,-0.90%
Nov 17, 2008,52.31,53.37,56.15,52.04,112.77,-3.56%
Nov 14, 2008,54.24,56.8,56.8,53.42,112.10,4.33%
Nov 13, 2008,51.99,51.96,53.26,50.6,18.63,-0.73%
Nov 12, 2008,52.37,55.62,55.92,51.64,95.87,-6.00%
Nov 11, 2008,55.71,57.53,57.58,54.92,95.23,-5.70%
Nov 10, 2008,59.08,58.38,61.98,56.18,109.30,3.02%
Nov 07, 2008,57.35,56.9,59.43,56.62,89.12,-0.14%
Nov 06, 2008,57.43,61.56,62,56.44,118.29,-7.18%
Nov 05, 2008,61.87,65.95,66,61.13,138.01,-6.88%
Nov 04, 2008,66.44,60.5,67.76,58.38,157.32,9.85%
Nov 03, 2008,60.48,64.3,66.7,60.18,121.34,-7.41%
Oct 31, 2008,65.32,62.52,66.47,60.62,121.10,2.53%
Oct 30, 2008,63.71,66.18,68.35,61.93,122.03,-2.69%
Oct 29, 2008,65.47,62.88,67.12,61.24,146.68,8.59%
Oct 28, 2008,60.29,60.49,62.95,59.47,112.06,-1.82%
Oct 27, 2008,61.41,61.93,63.59,59.02,103.17,-1.03%
Oct 24, 2008,62.05,67.33,67.33,61,119.43,-5.87%
Oct 23, 2008,65.92,65.21,67.7,64,128.47,2.17%
Oct 22, 2008,64.52,68.87,68.87,63.96,118.94,-7.46%
Oct 21, 2008,69.72,73.2,73.29,67.91,105.84,-3.21%
Oct 20, 2008,72.03,70.65,73.61,69.41,123.28,3.49%
Oct 17, 2008,69.6,70.32,71.9,67.4,122.22,4.95%
Oct 16, 2008,66.32,69.5,70.15,65.45,15.39,-6.33%
Oct 15, 2008,70.8,74.3,75.04,69.97,63.77,-5.00%
Oct 14, 2008,74.53,78.46,80.74,74.26,72.70,-3.78%
Oct 13, 2008,77.46,77,78.42,75.54,74.26,4.55%
Oct 10, 2008,74.09,80.5,80.55,73.14,116.79,-10.37%
Oct 09, 2008,82.66,83.62,85.07,80.4,75.42,-2.02%
Oct 08, 2008,84.36,83.94,85.6,81,116.75,-0.35%
Oct 07, 2008,84.66,83.91,87.99,82.84,107.68,1.17%
Oct 06, 2008,83.68,88.3,88.65,83.36,105.24,-7.28%
Oct 03, 2008,90.25,90.48,92.46,88,100.64,-0.34%
Oct 02, 2008,90.56,96.1,97.03,90.26,102.21,-5.00%
Oct 01, 2008,95.33,99.45,100.31,92.87,116.72,-2.89%
Sep 30, 2008,98.17,93.3,99.87,91.1,136.13,4.46%
Sep 29, 2008,93.98,103.29,103.29,92.64,124.82,-9.23%
Sep 26, 2008,103.54,103.77,104,101.2,79.26,-1.01%
Sep 25, 2008,104.6,102.56,105.27,100.01,115.89,2.10%
Sep 24, 2008,102.45,103.48,105.94,101.63,113.89,-0.61%
Sep 23, 2008,103.08,106.09,106.09,100.57,131.24,-2.79%
Sep 22, 2008,106.04,99.5,107.11,99.5,144.30,6.46%
Sep 19, 2008,99.61,95,100.5,94.85,128.50,4.64%
Sep 18, 2008,95.19,94.85,99.69,93.29,128.15,0.37%
Sep 17, 2008,94.84,91.95,95.13,89.03,142.85,6.30%
Sep 16, 2008,89.22,91.57,92.13,88.9,142.74,-3.42%
Sep 15, 2008,92.38,95.99,96.59,91.17,23.33,-5.33%
Sep 12, 2008,97.58,98.01,99.44,96.33,73.12,-0.06%
Sep 11, 2008,97.64,99.2,100.2,96.99,90.89,-1.34%
Sep 10, 2008,98.97,100,102.06,98.1,105.33,-1.37%
Sep 09, 2008,100.34,103.58,103.79,98.94,100.89,-3.00%
Sep 08, 2008,103.44,105.74,106.9,102.34,85.37,-0.62%
Sep 05, 2008,104.09,105.97,106.65,103.43,96.97,-2.08%
Sep 04, 2008,106.3,108.39,109.16,105.16,82.23,-1.63%
Sep 03, 2008,108.06,108.33,108.4,106.17,111.31,-0.26%
Sep 02, 2008,108.34,110.45,110.45,104.14,133.18,-0.98%
Sep 01, 2008,109.41,115.5,115.56,109.17,60.99,-4.07%
Aug 29, 2008,114.05,114.97,116.75,113.5,100.53,-0.11%
Aug 28, 2008,114.17,116.42,118.26,112.81,129.23,-1.76%
Aug 27, 2008,116.22,114.32,117.25,114.32,99.54,1.39%
Aug 26, 2008,114.63,114.45,116.52,111.65,138.78,0.53%
Aug 25, 2008,114.03,113,115.6,113,53.12,0.10%
Aug 22, 2008,113.92,120.16,120.91,113.38,102.59,-5.19%
Aug 21, 2008,120.16,114.75,120.93,114.55,129.45,5.07%
Aug 20, 2008,114.36,113.85,115.59,111.61,108.48,0.98%
Aug 19, 2008,113.25,111.94,115.38,110.7,99.98,1.17%
Aug 18, 2008,111.94,112.3,114.15,110.85,86.28,-0.54%
Aug 15, 2008,112.55,112.78,113.05,110.31,87.53,-0.08%
Aug 14, 2008,112.64,114.41,114.89,111.88,19.16,-0.73%
Aug 13, 2008,113.47,111.55,114.93,111.01,64.64,2.09%
Aug 12, 2008,111.15,112.88,114.31,110.47,77.21,-1.35%
Aug 11, 2008,112.67,113.85,115.32,111.07,82.15,-0.58%
Aug 08, 2008,113.33,117.8,118.1,112.8,88.58,-3.84%
Aug 07, 2008,117.86,117.2,119.75,116.25,112.80,0.74%
Aug 06, 2008,117,116.98,118.77,115.6,107.92,-0.59%
Aug 05, 2008,117.7,119.99,120.05,116.91,107.54,-2.47%
Aug 04, 2008,120.68,125.3,125.3,118.8,103.23,-2.82%
Aug 01, 2008,124.18,123.42,127.94,121.94,101.29,0.16%
Jul 31, 2008,123.98,126.9,127.52,122.92,103.41,-2.45%
Jul 30, 2008,127.1,122.59,127.61,121.42,117.27,3.58%
Jul 29, 2008,122.71,126.12,126.79,120.88,116.65,-2.49%
Jul 28, 2008,125.84,124.4,126.49,124.05,92.68,1.06%
Jul 25, 2008,124.52,126.56,127.51,123.39,91.80,-1.52%
Jul 24, 2008,126.44,125.23,127.25,124.1,110.83,0.92%
Jul 23, 2008,125.29,129.4,129.5,124.61,116.75,-3.29%
Jul 22, 2008,129.55,132.69,133.75,127.6,111.92,-2.31%
Jul 21, 2008,132.61,131.04,133.57,130.19,85.10,1.86%
Jul 18, 2008,130.19,131.59,133.69,129.66,106.51,-0.67%
Jul 17, 2008,131.07,136.31,137.85,130.73,122.82,-3.76%
Jul 16, 2008,136.19,138.76,139.26,132.5,18.02,-1.85%
Jul 15, 2008,138.75,143.85,145.55,134.96,71.87,-3.59%
Jul 14, 2008,143.92,144.37,145.45,142.25,65.25,-0.39%
Jul 11, 2008,144.49,142.14,147.5,141.62,113.26,1.73%
Jul 10, 2008,142.03,136.8,142.41,136.18,91.02,3.99%
Jul 09, 2008,136.58,136.02,138.91,135.9,95.67,0.11%
Jul 08, 2008,136.43,141.86,142.96,135.5,120.48,-3.83%
Jul 07, 2008,141.87,144.4,144.86,140.33,97.76,-1.77%
Jul 04, 2008,144.42,146.3,146.62,144.25,32.44,-1.14%
Jul 03, 2008,146.08,144.76,146.69,144.18,76.77,1.26%
Jul 02, 2008,144.26,141.7,144.95,140.4,96.34,2.55%
Jul 01, 2008,140.67,140.44,143.31,140.11,84.34,0.60%
Jun 30, 2008,139.83,141.29,143.91,139.54,109.03,-0.34%
Jun 27, 2008,140.31,139.2,142.97,138.99,115.53,0.34%
Jun 26, 2008,139.83,134.25,140.56,133.52,119.94,4.09%
Jun 25, 2008,134.33,137,137.22,132,113.46,-1.56%
Jun 24, 2008,136.46,136.38,137.76,135.46,96.12,0.40%
Jun 23, 2008,135.91,134.56,137.34,133.65,99.88,0.78%
Jun 20, 2008,134.86,132,136.8,131.48,97.15,2.17%
Jun 19, 2008,132,136.22,137.4,131.73,130.19,-3.25%
Jun 18, 2008,136.44,133,136.6,132.14,95.40,2.03%
Jun 17, 2008,133.72,134.25,135.28,132,102.51,-0.73%
Jun 16, 2008,134.71,134.79,139.32,132.82,112.99,0.34%
Jun 13, 2008,134.25,136.17,136.21,133.09,8.32,-1.35%
Jun 12, 2008,136.09,135,136.8,131.35,62.79,0.79%
Jun 11, 2008,135.02,131.75,137.3,131.65,100.52,3.05%
Jun 10, 2008,131.02,134.47,137.74,130.5,112.49,-2.16%
Jun 09, 2008,133.91,137.25,137.51,131.6,94.85,-2.75%
Jun 06, 2008,137.69,127.6,138.12,127.23,132.67,7.96%
Jun 05, 2008,127.54,121.75,127.9,121.32,100.94,4.46%
Jun 04, 2008,122.1,124.18,124.9,121.7,108.25,-1.99%
Jun 03, 2008,124.58,127.88,128.09,124.18,116.83,-2.69%
Jun 02, 2008,128.02,127.22,129.25,125.62,124.20,0.19%
May 30, 2008,127.78,127,129,125,117.34,0.70%
May 29, 2008,126.89,131.55,132.85,126.09,135.17,-3.09%
May 28, 2008,130.93,128.19,131.29,126.04,141.51,2.04%
May 27, 2008,128.31,132.97,133.41,127.83,112.66,-3.07%
May 26, 2008,132.37,131.25,133.16,131.25,8.09,0.61%
May 23, 2008,131.57,130.51,133.74,130.07,95.02,0.81%
May 22, 2008,130.51,133.67,135.14,130,152.45,-1.65%
May 21, 2008,132.7,127.8,133.67,127.8,140.06,3.80%
May 20, 2008,127.84,125.2,128.07,124.5,122.45,2.22%
May 19, 2008,125.06,125.28,126,123.59,98.56,0.06%
May 16, 2008,124.99,123.05,126.34,122.71,124.13,3.08%
May 15, 2008,121.25,120.1,124.1,120.1,11.50,-0.50%
May 14, 2008,121.86,123.85,124.29,121.45,82.53,-1.80%
May 13, 2008,124.1,122.85,124.99,121.95,94.50,0.97%
May 12, 2008,122.91,125.63,125.63,122.47,101.93,-1.99%
May 09, 2008,125.4,123.5,125.9,123.3,137.56,2.08%
May 08, 2008,122.84,122.39,123.93,120.89,137.01,0.43%
May 07, 2008,122.32,120.15,122.78,119.34,119.57,1.67%
May 06, 2008,120.31,118.13,120.99,117.69,111.12,1.97%
May 05, 2008,117.99,114.54,118.58,114.21,63.41,2.99%
May 02, 2008,114.56,110.36,114.8,109.8,111.59,3.67%
May 01, 2008,110.5,112.74,112.74,108.42,125.55,-0.77%
Apr 30, 2008,111.36,113.5,114.66,111.17,142.25,-1.82%
Apr 29, 2008,113.43,116.74,116.74,113.01,142.96,-2.84%
Apr 28, 2008,116.74,117.32,117.51,116.07,101.96,0.34%
Apr 25, 2008,116.34,113.8,117.56,112.49,148.78,1.75%
Apr 24, 2008,114.34,116.05,116.87,112.57,159.37,-1.82%
Apr 23, 2008,116.46,115.9,116.63,114.58,104.59,0.44%
Apr 22, 2008,115.95,114.35,116.75,113.94,104.72,1.33%
Apr 21, 2008,114.43,113.85,114.86,113.03,98.95,0.45%
Apr 18, 2008,113.92,112.51,114.22,110.62,103.52,1.33%
Apr 17, 2008,112.43,112.83,113.38,111.74,99.01,-0.20%
Apr 16, 2008,112.66,111.33,112.83,110.15,111.08,1.21%
Apr 15, 2008,111.31,109.95,112.08,109.68,12.12,1.34%
Apr 14, 2008,109.84,108.26,110.01,108.09,69.26,1.00%
Apr 11, 2008,108.75,107.88,109.17,107.69,80.66,0.51%
Apr 10, 2008,108.2,108.54,109.98,106.86,90.32,-0.25%
Apr 09, 2008,108.47,106.8,109.5,105.75,110.60,2.00%
Apr 08, 2008,106.34,106.83,107.78,105.72,111.95,-0.75%
Apr 07, 2008,107.14,104.68,107.5,104.6,119.04,2.14%
Apr 04, 2008,104.9,102.85,105.08,102.7,87.07,2.32%
Apr 03, 2008,102.52,103.88,104.5,102.01,105.77,-1.19%
Apr 02, 2008,103.75,100.41,103.98,99.1,119.65,3.57%
Apr 01, 2008,100.17,100.5,101.47,98.99,115.24,-0.13%
Mar 31, 2008,100.3,103.36,105.32,99.14,132.20,-3.34%
Mar 28, 2008,103.77,104.4,105.42,103.05,89.59,-1.17%
Mar 27, 2008,105,104.22,105.6,103.41,119.59,0.97%
Mar 26, 2008,103.99,100.9,104.18,100.75,133.06,3.37%
Mar 25, 2008,100.6,98.97,101.1,98.7,104.97,0.74%
Mar 24, 2008,99.86,99.75,101.28,98.92,45.33,-0.52%
Mar 20, 2008,100.38,100.07,100.81,98,119.44,-0.34%
Mar 19, 2008,100.72,104.93,105.1,100.16,144.15,-4.59%
Mar 18, 2008,105.56,102.31,106.18,101.7,132.09,3.74%
Mar 17, 2008,101.75,106,107.97,99.5,165.41,-5.39%
Mar 14, 2008,107.55,106.64,108.02,106.24,28.28,0.01%
Mar 13, 2008,107.54,106.31,107.88,105.56,71.56,1.20%
Mar 12, 2008,106.27,105.43,106.45,104,80.91,0.97%
Mar 11, 2008,105.25,104.21,105.82,103.3,104.60,1.05%
Mar 10, 2008,104.16,102.3,104.45,101.2,105.13,1.74%
Mar 07, 2008,102.38,102.69,103.98,101.36,117.16,-0.22%
Mar 06, 2008,102.61,101.67,102.95,100.28,120.77,0.95%
Mar 05, 2008,101.64,97.75,102.07,97.52,137.13,4.22%
Mar 04, 2008,97.52,100.6,101.31,96.92,147.81,-2.95%
Mar 03, 2008,100.48,100.12,102.29,99.2,120.13,0.38%
Feb 29, 2008,100.1,101.2,101.27,99.66,114.44,-0.79%
Feb 28, 2008,100.9,98.54,101.27,97.45,125.96,2.68%
Feb 27, 2008,98.27,100,100.53,97.98,126.38,-1.21%
Feb 26, 2008,99.47,98.05,100.03,97.05,116.31,1.82%
Feb 25, 2008,97.69,97.23,98.16,96.34,101.80,0.70%
Feb 22, 2008,97.01,95.9,97.65,95.66,108.15,0.80%
Feb 21, 2008,96.24,98.35,99,95.42,134.02,-2.21%
Feb 20, 2008,98.42,97.82,99.22,96.77,101.34,-0.14%
Feb 19, 2008,98.56,94.84,98.7,94.81,113.11,3.85%
Feb 18, 2008,94.91,94.9,95.44,94.44,36.80,0.30%
Feb 15, 2008,94.63,94.95,95.8,94.02,115.83,-0.48%
Feb 14, 2008,95.09,93.47,95.49,93.38,23.92,1.90%
Feb 13, 2008,93.32,92.99,94,92.39,84.00,0.50%
Feb 12, 2008,92.86,93.29,94.13,92.08,98.87,-0.72%
Feb 11, 2008,93.53,92.68,94.52,91.09,116.17,1.73%
Feb 08, 2008,91.94,88.78,92.32,88.78,130.33,3.88%
Feb 07, 2008,88.51,87.6,88.77,86.83,102.48,0.83%
Feb 06, 2008,87.78,88.5,89.6,87.53,113.07,-1.17%
Feb 05, 2008,88.82,90.06,90.4,88.05,107.93,-1.82%
Feb 04, 2008,90.47,89.1,91.12,88.63,112.22,1.15%
Feb 01, 2008,89.44,91.5,92.49,88.95,143.04,-3.00%
